tiziano ferro	crazy loop	5.7278357
tiziano ferro	september	5.3790092
tiziano ferro	madonna	5.318237
tiziano ferro	britney spears	5.1607184
tiziano ferro	bebe	5.115371
tiziano ferro	michael mind	5.1137223
tiziano ferro	bosson	5.052277
tiziano ferro	keane	5.0437045
tiziano ferro	pussycat dolls	5.0359325
tiziano ferro	måns zelmerlöw	4.9959507
blood red shoes	blood red shoes	5.308354
blood red shoes	the duke spirit	4.6666894
blood red shoes	foals	4.40054
blood red shoes	the vines	4.290497
blood red shoes	chromatics	4.2459884
blood red shoes	richard ashcroft	4.237888
blood red shoes	holy fuck	4.1973386
blood red shoes	tata bojs	4.193851
blood red shoes	those dancing days	4.1755295
blood red shoes	kula shaker	4.1469083
blood red shoes	primal scream	4.1153874
robots in disguise	robots in disguise	4.667099
robots in disguise	nouvelle vague	4.02145
robots in disguise	bloc party	4.0006447
robots in disguise	portishead	3.9681947
robots in disguise	björk	3.8226151
robots in disguise	those dancing days	3.788304
robots in disguise	m.i.a.	3.7809224
robots in disguise	lady sovereign	3.7471697
robots in disguise	russian red	3.7421935
robots in disguise	chromeo	3.7389631
robots in disguise	roots manuva	3.728268
shantel	shantel	5.5879817
shantel	portishead	4.747321
shantel	moloko	4.648042
shantel	de-phazz	4.5917916
shantel	tryo	4.553883
shantel	bran van 3000	4.548437
shantel	goran bregović	4.514547
shantel	amy winehouse	4.5120173
shantel	señor coconut	4.504911
shantel	ojos de brujo	4.5037193
shantel	fatboy slim	4.478659
宇多田ヒカル	宇多田ヒカル	5.3076253
宇多田ヒカル	sowelu	4.247896
宇多田ヒカル	cro-mags	4.030666
宇多田ヒカル	teriyaki boyz	4.0081987
宇多田ヒカル	michael giacchino	3.9443424
宇多田ヒカル	the rankin family	3.793776
宇多田ヒカル	coldplay	3.783955
宇多田ヒカル	sniper	3.7827053
宇多田ヒカル	Дельфин	3.771904
宇多田ヒカル	nujabes	3.7704155
宇多田ヒカル	orange range	3.7522213
citizen cope	citizen cope	6.3955493
citizen cope	jedi mind tricks	4.917599
citizen cope	gang starr	4.892669
citizen cope	dr. dre	4.8000336
citizen cope	kraftwerk	4.7446117
citizen cope	samy deluxe	4.715688
citizen cope	lady sovereign	4.7079816
citizen cope	atmosphere	4.668606
citizen cope	mia	4.66336
citizen cope	freundeskreis	4.636785
citizen cope	lil' wayne	4.6347337
dead prez	dead prez	7.3468122
dead prez	immortal technique	5.9673686
dead prez	notorious b.i.g.	5.5918856
dead prez	cormega	5.5827484
dead prez	jedi mind tricks	5.3902802
dead prez	de la soul	5.3355002
dead prez	timbuktu	5.32812
dead prez	caspa & rusko	5.3094254
dead prez	ampop	5.2529373
dead prez	mix master mike	5.236646
dead prez	cunninlynguists	5.196189
keren ann	keren ann	6.046325
keren ann	coralie clément	5.0491695
keren ann	federico aubele	4.8435726
keren ann	suzanne vega	4.7694116
keren ann	melissa etheridge	4.767119
keren ann	emiliana torrini	4.6714525
keren ann	heather nova	4.662707
keren ann	towa tei	4.589701
keren ann	kings of convenience	4.5824294
keren ann	starsailor	4.5803165
keren ann	gustavo santaolalla	4.530204
anaal nathrakh	anaal nathrakh	4.5523453
anaal nathrakh	cannibal corpse	3.6364467
anaal nathrakh	behemoth	3.4922364
anaal nathrakh	benediction	3.486207
anaal nathrakh	septic flesh	3.4064424
anaal nathrakh	akercocke	3.3337505
anaal nathrakh	destruction	3.3227437
anaal nathrakh	theodor bastard	3.273968
anaal nathrakh	bloodbath	3.2697408
anaal nathrakh	hieronymus bosch	3.2564533
anaal nathrakh	slayer	3.237148
celtic frost	celtic frost	5.3922906
celtic frost	witchcraft	4.191516
celtic frost	slayer	4.1554604
celtic frost	dj sharpnel	4.044743
celtic frost	avantasia	3.9942153
celtic frost	les claypool	3.9546857
celtic frost	glenn hughes	3.951077
celtic frost	limbonic art	3.90137
celtic frost	manitou	3.8679395
celtic frost	trouble	3.8285167
celtic frost	raison d'être	3.807227
mum	mum	6.7995133
mum	two lone swordsmen	5.5287457
mum	noam chomsky	5.418469
mum	ttc	5.2088213
mum	to my boy	5.1151457
mum	bloc party	5.0141397
mum	familjen	4.94441
mum	mo horizons	4.9387245
mum	kate nash	4.9356174
mum	simian	4.914735
mum	mr hudson & the library	4.879046
alejandro sanz	alejandro sanz	6.019221
alejandro sanz	mika	4.9184666
alejandro sanz	vaya con dios	4.855986
alejandro sanz	cartoons	4.674798
alejandro sanz	the jackson 5	4.639268
alejandro sanz	aventura	4.614077
alejandro sanz	ub40	4.5605903
alejandro sanz	enrique iglesias	4.5233436
alejandro sanz	michael jackson	4.506594
alejandro sanz	luciano pavarotti	4.504425
alejandro sanz	jarabe de palo	4.503656
noah and the whale	noah and the whale	6.706121
noah and the whale	arcade fire	5.880197
noah and the whale	robyn	5.6498
noah and the whale	friendly fires	5.6220984
noah and the whale	the frames	5.5562286
noah and the whale	johnny flynn	5.5147514
noah and the whale	kings of leon	5.4587398
noah and the whale	yelle	5.413688
noah and the whale	m.i.a.	5.400597
noah and the whale	the maccabees	5.3864803
noah and the whale	final fantasy	5.3738246
l'Âme immortelle	l'Âme immortelle	8.035374
l'Âme immortelle	helium vola	6.2857056
l'Âme immortelle	daniel landa	6.171149
l'Âme immortelle	blutengel	6.1663337
l'Âme immortelle	qntal	5.9636917
l'Âme immortelle	i:scintilla	5.9539332
l'Âme immortelle	abney park	5.941349
l'Âme immortelle	pain	5.9099603
l'Âme immortelle	alan silvestri	5.89427
l'Âme immortelle	michael hoenig	5.883947
l'Âme immortelle	within temptation	5.875189
hillsong united	hillsong united	6.6175585
hillsong united	the afters	4.9108567
hillsong united	nylon beat	4.8958664
hillsong united	sixx:a.m.	4.8297176
hillsong united	the goo goo dolls	4.806854
hillsong united	haloo helsinki!	4.7981334
hillsong united	m.a. numminen	4.7442904
hillsong united	jeremy camp	4.72224
hillsong united	leeland	4.7091136
hillsong united	eläkeläiset	4.684559
hillsong united	hillsong	4.680113
kyau vs. albert	kyau vs. albert	7.0336676
kyau vs. albert	styles & breeze	5.3539553
kyau vs. albert	bobina	5.173424
kyau vs. albert	solar stone	5.138587
kyau vs. albert	rank 1	5.106705
kyau vs. albert	desmod	5.024001
kyau vs. albert	emmy rossum	5.009489
kyau vs. albert	blank & jones	4.988409
kyau vs. albert	Бобры	4.9063554
kyau vs. albert	chicane	4.901887
kyau vs. albert	jes	4.893612
paktofonika	paktofonika	6.253239
paktofonika	pokahontaz	4.6848426
paktofonika	molesta	4.5095906
paktofonika	donguralesko	4.446332
paktofonika	abradab	4.4129987
paktofonika	trzeci wymiar	4.3873973
paktofonika	les betteraves	4.380262
paktofonika	biota	4.3300333
paktofonika	Łona	4.3037567
paktofonika	final exit	4.2706904
paktofonika	o.s.t.r.	4.2656536
belanova	belanova	5.284028
belanova	mecano	4.100651
belanova	robbie williams	4.0942407
belanova	magnus carlsson	4.0071306
belanova	café del mar	3.984035
belanova	sin bandera	3.9766173
belanova	everything but the girl	3.9574666
belanova	lucybell	3.9435546
belanova	mala rodríguez	3.9311912
belanova	miguel bosé	3.9128976
belanova	the streets	3.9002085
krs-one	krs-one	5.9215126
krs-one	timbuktu	4.6582127
krs-one	big punisher	4.395877
krs-one	mix master mike	4.3387275
krs-one	notorious b.i.g.	4.292215
krs-one	immortal technique	4.280435
krs-one	caspa & rusko	4.2667217
krs-one	ill bill	4.2490773
krs-one	birdmonster	4.217748
krs-one	mc solaar	4.2167068
krs-one	nik & jay	4.2115355
mecano	mecano	5.0927587
mecano	bebe	4.321058
mecano	ana torroja	4.1472745
mecano	various artists	4.1126013
mecano	presuntos implicados	4.0936627
mecano	the streets	4.059361
mecano	Édith piaf	4.054146
mecano	chambao	4.0444202
mecano	jarabe de palo	4.034488
mecano	rosario	3.9865394
mecano	luciano pavarotti	3.9862156
nathan fake	nathan fake	6.8812838
nathan fake	minilogue	5.3366103
nathan fake	trentemøller	5.271214
nathan fake	booka shade	5.176764
nathan fake	sascha funke	5.125654
nathan fake	fairmont	5.1208158
nathan fake	erlend Øye	5.118588
nathan fake	808 state	5.10947
nathan fake	daft punk	5.1032753
nathan fake	m83	5.0676455
nathan fake	tapes 'n tapes	5.049336
run-d.m.c.	run-d.m.c.	5.7729425
run-d.m.c.	o.s.t.r.	4.6100183
run-d.m.c.	paris hilton	4.590772
run-d.m.c.	gipsy kings	4.49878
run-d.m.c.	michael jackson	4.438815
run-d.m.c.	lauryn hill	4.4321585
run-d.m.c.	damian marley	4.425093
run-d.m.c.	will smith	4.3968935
run-d.m.c.	animal alpha	4.337448
run-d.m.c.	pendulum	4.3236685
run-d.m.c.	matisyahu	4.315728
guillemots	guillemots	6.3228273
guillemots	neil finn	4.995138
guillemots	the smiths	4.9915757
guillemots	little joy	4.8371754
guillemots	evermore	4.7180114
guillemots	elbow	4.7148128
guillemots	oh no ono	4.646429
guillemots	albert hammond jr.	4.640197
guillemots	fleet foxes	4.6325855
guillemots	the living end	4.630721
guillemots	toots and the maytals	4.618227
i killed the prom queen	i killed the prom queen	6.0449085
i killed the prom queen	parkway drive	4.9176116
i killed the prom queen	annotations of an autopsy	4.333296
i killed the prom queen	degrade	4.239086
i killed the prom queen	the amity affliction	4.192511
i killed the prom queen	despised icon	4.1907287
i killed the prom queen	pro-pain	4.1904798
i killed the prom queen	heaven shall burn	4.1333475
i killed the prom queen	schizma	4.126508
i killed the prom queen	Тэм	4.0991955
i killed the prom queen	callejon	4.069328
the adicts	the adicts	6.548259
the adicts	no use for a name	4.9542003
the adicts	the dead milkmen	4.8454704
the adicts	sham 69	4.840354
the adicts	奥井雅美	4.8036427
the adicts	house of pain	4.768063
the adicts	sick of it all	4.76773
the adicts	the clash	4.744165
the adicts	frédéric chopin	4.714675
the adicts	the business	4.6576567
the adicts	x	4.6576343
we are scientists	we are scientists	7.464946
we are scientists	adam green	5.9436126
we are scientists	jenny wilson	5.7967134
we are scientists	cranes	5.633984
we are scientists	the sleepy jackson	5.6245728
we are scientists	razorlight	5.6031566
we are scientists	iggy pop	5.503706
we are scientists	the smiths	5.445305
we are scientists	tori amos	5.419467
we are scientists	the arcade fire	5.396292
we are scientists	hot hot heat	5.3868175
raised fist	raised fist	5.023743
raised fist	slayer	4.1031685
raised fist	afi	3.9682004
raised fist	tito & tarantula	3.9490657
raised fist	soilwork	3.914742
raised fist	biohazard	3.86113
raised fist	polemic	3.849972
raised fist	from autumn to ashes	3.8186734
raised fist	turbonegro	3.8184314
raised fist	afroman	3.817891
raised fist	nationalteatern	3.8164437
gigi dagostino	gigi dagostino	7.160393
gigi dagostino	sash!	5.9110103
gigi dagostino	cascada	5.7406836
gigi dagostino	lasgo	5.6675305
gigi dagostino	blank & jones	5.630719
gigi dagostino	armin van buuren	5.625034
gigi dagostino	pakito	5.617537
gigi dagostino	jan wayne	5.6014285
gigi dagostino	guru josh project	5.582684
gigi dagostino	culture beat	5.5035005
gigi dagostino	tiësto	5.492283
murs	murs	6.500005
murs	p.o.s.	5.0088644
murs	c-rayz walz	4.9461193
murs	mr. lif	4.758412
murs	afu-ra	4.6787553
murs	common market	4.668804
murs	atmosphere	4.6547017
murs	jedi mind tricks	4.6136456
murs	ugk	4.57166
murs	mac dre	4.5565524
murs	cheese people	4.5548854
tryo	tryo	5.159386
tryo	mike oldfield	4.4808993
tryo	kraftwerk	4.3714066
tryo	krishna das	4.3018928
tryo	ennio morricone	4.2897615
tryo	emir kusturica & the no smoking orchestra	4.272265
tryo	bran van 3000	4.269397
tryo	carlos santana	4.268924
tryo	duran duran	4.2675614
tryo	nikka costa	4.2435074
tryo	oi va voi	4.241089
karunesh	karunesh	6.214353
karunesh	korsakoff	4.724537
karunesh	gladiator	4.707479
karunesh	gazebo	4.6815295
karunesh	gregorian	4.658866
karunesh	höhner	4.619633
karunesh	sacred spirit	4.6164308
karunesh	loreena mckennitt	4.54408
karunesh	ice mc	4.4595976
karunesh	medwyn goodall	4.448772
karunesh	govi	4.3712754
liquid tension experiment	liquid tension experiment	6.96082
liquid tension experiment	pain of salvation	5.2897944
liquid tension experiment	greg edmonson	5.199124
liquid tension experiment	marty friedman	5.151597
liquid tension experiment	itzhak perlman	4.904352
liquid tension experiment	james labrie	4.9024243
liquid tension experiment	lee ann womack	4.8627806
liquid tension experiment	jerry cantrell	4.8478885
liquid tension experiment	blackmore's night	4.8349533
liquid tension experiment	jordan rudess	4.8254366
liquid tension experiment	trans-siberian orchestra	4.794035
kittie	kittie	5.261872
kittie	apocalyptica	4.4165144
kittie	gregorian	4.252624
kittie	lordi	4.2033973
kittie	nordman	4.1980286
kittie	mercenary	4.128646
kittie	group x	4.118321
kittie	faun	4.1119804
kittie	soilwork	4.100152
kittie	south park	4.0708337
kittie	stone sour	4.057599
afterlife	afterlife	5.9045115
afterlife	josé padilla	4.617084
afterlife	de-phazz	4.609387
afterlife	miguel migs	4.521973
afterlife	st. germain	4.514936
afterlife	gilles peterson	4.493793
afterlife	the black seeds	4.4887257
afterlife	late night alumni	4.4782267
afterlife	bent	4.464269
afterlife	propellerheads	4.4461823
afterlife	the o'jays	4.429127
gonzales	gonzales	5.100098
gonzales	vincent gallo	4.300835
gonzales	fink	4.2320104
gonzales	david byrne	4.203576
gonzales	portishead	4.178402
gonzales	billie holiday	4.1349864
gonzales	jean-michel bernard	4.1139374
gonzales	i monster	4.1046467
gonzales	aim	4.0862184
gonzales	nellie mckay	4.076343
gonzales	björk	4.0677304
matt nathanson	matt nathanson	6.6527653
matt nathanson	jason mraz	5.368527
matt nathanson	o.a.r.	4.846473
matt nathanson	brian setzer	4.8449874
matt nathanson	la floripondio	4.7950287
matt nathanson	melissa etheridge	4.7736034
matt nathanson	guster	4.770613
matt nathanson	lisa mitchell	4.767323
matt nathanson	missy higgins	4.710597
matt nathanson	graham colton band	4.6986146
matt nathanson	ben lee	4.6767516
the brand new heavies	the brand new heavies	6.420139
the brand new heavies	sidestepper	4.8549666
the brand new heavies	garage fuzz	4.794427
the brand new heavies	al di meola	4.669373
the brand new heavies	junior kelly	4.6499915
the brand new heavies	the rosenberg trio	4.609003
the brand new heavies	galliano	4.595465
the brand new heavies	queen latifah	4.5823903
the brand new heavies	incredible bongo band	4.5186834
the brand new heavies	stevie wonder	4.4647336
the brand new heavies	hell razah	4.4282017
brandi carlile	brandi carlile	5.808196
brandi carlile	foge foge bandido	4.761305
brandi carlile	rhythms del mundo	4.4836335
brandi carlile	vince guaraldi trio	4.448165
brandi carlile	nino rota	4.4140916
brandi carlile	the bird and the bee	4.3618855
brandi carlile	michael cera and ellen page	4.3347178
brandi carlile	hair	4.313997
brandi carlile	rogue wave	4.3064604
brandi carlile	guitar	4.30186
brandi carlile	giovanni allevi	4.2997212
fito páez	fito páez	6.798247
fito páez	de saloon	5.183838
fito páez	andrés calamaro	5.152719
fito páez	zoe	4.999412
fito páez	babasónicos	4.9990997
fito páez	catatonia	4.8514113
fito páez	madness	4.8022227
fito páez	haindling	4.736016
fito páez	danger mouse	4.7326717
fito páez	big country	4.6860175
fito páez	vicentico	4.6430006
steve miller band	steve miller band	5.1031175
steve miller band	new york dolls	4.114638
steve miller band	eric burdon & the animals	4.10036
steve miller band	mark knopfler	4.0624228
steve miller band	robert johnson	4.0392284
steve miller band	john lee hooker	3.98446
steve miller band	fishbone	3.9650922
steve miller band	glenn miller	3.8934903
steve miller band	tim and eric	3.8668988
steve miller band	creedence clearwater revival	3.8576198
steve miller band	jean-luc ponty	3.8456717
cassie	cassie	5.1529794
cassie	sixpence none the richer	4.138691
cassie	jimmy buffett	4.053448
cassie	the lemonheads	4.04491
cassie	trespassers william	4.002959
cassie	akon	3.9951477
cassie	marcy playground	3.993545
cassie	acda en de munnik	3.985776
cassie	glen hansard	3.9780817
cassie	mariah carey	3.9573636
cassie	incubus	3.9404974
styx	styx	4.5403214
styx	the police	3.9025612
styx	lynyrd skynyrd	3.8649898
styx	the blues brothers	3.8473742
styx	journey	3.7815824
styx	guns n' roses	3.7788253
styx	weird al yankovic	3.7757113
styx	the wallflowers	3.7747867
styx	joan jett and the blackhearts	3.7446272
styx	def leppard	3.7400098
styx	toto	3.7377777
engenheiros do hawaii	engenheiros do hawaii	5.3878326
engenheiros do hawaii	legião urbana	4.3768106
engenheiros do hawaii	cordel do fogo encantado	4.2744484
engenheiros do hawaii	mamonas assassinas	4.2398825
engenheiros do hawaii	roberto carlos	4.2147894
engenheiros do hawaii	barão vermelho	4.205691
engenheiros do hawaii	skank	4.199999
engenheiros do hawaii	santana	4.176173
engenheiros do hawaii	capital inicial	4.1650925
engenheiros do hawaii	the beautiful south	4.1177025
engenheiros do hawaii	nintendo	4.1149883
lao che	lao che	6.0513225
lao che	waglewski fisz emade	4.91914
lao che	republika	4.6918693
lao che	lech janerka	4.4795756
lao che	swingin' utters	4.3711915
lao che	kult	4.3711896
lao che	elektryczne gitary	4.2975855
lao che	seryoga	4.24143
lao che	rancid	4.1567388
lao che	stan bush	4.148461
lao che	kayah & bregovic	4.1381993
10 years	10 years	5.746865
10 years	goblin	4.684507
10 years	afi	4.587049
10 years	shinedown	4.55084
10 years	angelo badalamenti	4.545435
10 years	tomahawk	4.4719605
10 years	daniel johnston	4.4270988
10 years	rabbit junk	4.4193525
10 years	mudvayne	4.375706
10 years	sunna	4.3729954
10 years	richard cheese	4.3269806
danity kane	danity kane	5.713135
danity kane	estelle	4.5683303
danity kane	cassie	4.3271503
danity kane	meiko	4.3193145
danity kane	paul wright	4.298255
danity kane	mariah carey	4.259697
danity kane	pink	4.2586923
danity kane	stefanie heinzmann	4.2318525
danity kane	the parlor mob	4.203522
danity kane	the juliana theory	4.1930323
danity kane	rihanna	4.1178346
fennesz	fennesz	6.945527
fennesz	piano magic	5.36804
fennesz	jan jelinek	5.3387055
fennesz	shellac	5.279288
fennesz	arto lindsay	5.1522517
fennesz	andrew birds bowl of fire	5.077414
fennesz	rodriguez	5.0692277
fennesz	...and you will know us by the trail of dead	5.049037
fennesz	aphex twin	5.0187936
fennesz	lindstrøm & prins thomas	5.0021143
fennesz	edit	5.001663
kool & the gang	kool & the gang	6.182584
kool & the gang	the temptations	5.288958
kool & the gang	earth, wind & fire	5.1483855
kool & the gang	the manhattan transfer	5.104133
kool & the gang	prince	5.0325937
kool & the gang	aretha franklin	5.0051646
kool & the gang	the four tops	4.8580213
kool & the gang	michael jackson	4.854789
kool & the gang	james brown	4.8346796
kool & the gang	fun people	4.799103
kool & the gang	the isley brothers	4.781984
richie hawtin	richie hawtin	5.3840604
richie hawtin	jeff mills	4.736525
richie hawtin	mr. scruff	4.7185483
richie hawtin	booka shade	4.6646276
richie hawtin	nightmares on wax	4.615861
richie hawtin	st. germain	4.5964456
richie hawtin	jimi tenor	4.5117903
richie hawtin	telefon tel aviv	4.5042224
richie hawtin	henrik schwarz	4.4654646
richie hawtin	gui boratto	4.4549966
richie hawtin	erlend Øye	4.417958
tyler bates	tyler bates	5.488884
tyler bates	javier navarrete	4.7467904
tyler bates	the rain	4.657539
tyler bates	t.a.t.u.	4.596778
tyler bates	hans zimmer	4.5890083
tyler bates	tito & tarantula	4.5697474
tyler bates	the dust brothers	4.551855
tyler bates	maximum the hormone	4.5455117
tyler bates	akira yamaoka	4.538922
tyler bates	themselves	4.5136476
tyler bates	juno reactor	4.5120745
drive-by truckers	drive-by truckers	5.574663
drive-by truckers	kyuss	4.531563
drive-by truckers	t. rex	4.419154
drive-by truckers	the black crowes	4.3691435
drive-by truckers	lou reed	4.3288765
drive-by truckers	neil young & crazy horse	4.3065886
drive-by truckers	deer tick	4.290809
drive-by truckers	melvins	4.242761
drive-by truckers	michael franti & spearhead	4.2417736
drive-by truckers	the sword	4.2323775
drive-by truckers	odd nordstoga	4.2293973
box car racer	box car racer	5.365043
box car racer	die toten hosen	4.353375
box car racer	mute math	4.0297923
box car racer	blink-182	3.9763236
box car racer	american hi-fi	3.9628577
box car racer	thursday	3.961131
box car racer	fall out boy	3.9210548
box car racer	+44	3.9177957
box car racer	scary kids scaring kids	3.888181
box car racer	bayside	3.867814
box car racer	hans teeuwen	3.8578007
just jack	just jack	5.188176
just jack	amy winehouse	4.3999653
just jack	newton faulkner	4.2944136
just jack	moloko	4.255825
just jack	nicole atkins	4.253801
just jack	dirty vegas	4.195721
just jack	a.r. rahman	4.192118
just jack	ok go	4.162045
just jack	kate nash	4.149455
just jack	the rapture	4.1181874
just jack	bran van 3000	4.107142
promoe	promoe	5.519323
promoe	looptroop	4.540351
promoe	damian marley	4.477478
promoe	gang starr	4.4405675
promoe	the mitchell brothers	4.3940773
promoe	jedi mind tricks	4.3073936
promoe	the streets	4.179912
promoe	patrice	4.15371
promoe	snook	4.1535134
promoe	immortal technique	4.133793
promoe	skambankt	4.078089
the sea and cake	the sea and cake	5.447346
the sea and cake	paolo conte	4.5695934
the sea and cake	juana molina	4.5473247
the sea and cake	primal scream	4.485416
the sea and cake	two gallants	4.4654
the sea and cake	the avett brothers	4.4563303
the sea and cake	pixies	4.426028
the sea and cake	reigning sound	4.402239
the sea and cake	foals	4.3862734
the sea and cake	t. rex	4.366734
the sea and cake	shocking pinks	4.3576703
gus gus	gus gus	4.8522887
gus gus	moloko	4.2897954
gus gus	portishead	4.0930743
gus gus	cut chemist	4.086708
gus gus	motor	4.0777445
gus gus	fink	4.077527
gus gus	chromatics	4.0581284
gus gus	nouvelle vague	4.0523214
gus gus	groove armada	4.0422435
gus gus	saltillo	4.0258946
gus gus	daedelus	4.0099196
i am kloot	i am kloot	5.518749
i am kloot	fleet foxes	4.5552864
i am kloot	low	4.5539536
i am kloot	josh rouse	4.535454
i am kloot	those dancing days	4.4973106
i am kloot	bowerbirds	4.424901
i am kloot	blitzen trapper	4.414747
i am kloot	everclear	4.4136553
i am kloot	this mortal coil	4.4114146
i am kloot	the dead weather	4.369624
i am kloot	kaiser chiefs	4.356411
fujiya & miyagi	fujiya & miyagi	5.5039835
fujiya & miyagi	erlend Øye	4.9078794
fujiya & miyagi	ratatat	4.7075553
fujiya & miyagi	husky rescue	4.483388
fujiya & miyagi	skalpel	4.4248204
fujiya & miyagi	telefon tel aviv	4.38464
fujiya & miyagi	dan le sac vs scroobius pip	4.3514743
fujiya & miyagi	oh no! oh my!	4.347335
fujiya & miyagi	basement jaxx	4.335167
fujiya & miyagi	modeselektor	4.3335953
fujiya & miyagi	health	4.3116555
america	america	4.915059
america	roy orbison	4.1773553
america	joan jett and the blackhearts	4.0613484
america	styx	4.0330105
america	rusted root	4.0188694
america	guns n' roses	4.005639
america	the police	3.954491
america	toto	3.9529917
america	duke ellington	3.943342
america	lynyrd skynyrd	3.9225318
america	the wallflowers	3.9061375
fink	fink	5.085034
fink	the cinematic orchestra	4.4760447
fink	gus gus	4.2731104
fink	lali puna	4.2331095
fink	jimi tenor	4.2307763
fink	gonzales	4.21951
fink	spiritualized	4.115636
fink	cassius	4.0908213
fink	angelo badalamenti	4.0874286
fink	sibylle baier	4.080233
fink	bran van 3000	4.079335
kid koala	kid koala	5.865215
kid koala	pj harvey	4.884307
kid koala	Ólafur arnalds	4.814723
kid koala	flying lotus	4.8108926
kid koala	helios	4.7430634
kid koala	two gallants	4.7416115
kid koala	karsh kale	4.6634035
kid koala	angelo badalamenti	4.6327252
kid koala	cut chemist	4.6303263
kid koala	jawbox	4.613108
kid koala	skalpel	4.5938306
kill hannah	kill hannah	5.323394
kill hannah	fall out boy	4.5941606
kill hannah	chiodos	4.538544
kill hannah	paramore	4.3108444
kill hannah	ronald jenkees	4.298416
kill hannah	flyleaf	4.2593355
kill hannah	rise against	4.2508225
kill hannah	panda	4.2167277
kill hannah	head automatica	4.094867
kill hannah	billy talent	4.0862393
kill hannah	30 seconds to mars	4.0787473
michael giacchino	michael giacchino	5.122931
michael giacchino	mary elizabeth mcglynn	4.236582
michael giacchino	akira yamaoka	4.2176023
michael giacchino	javier navarrete	4.2047567
michael giacchino	sixpence none the richer	4.1159244
michael giacchino	dido	4.1045084
michael giacchino	les cowboys fringants	4.092727
michael giacchino	rachael yamagata	4.0796685
michael giacchino	klaus badelt	4.0058208
michael giacchino	nino rota	4.001722
michael giacchino	shigeru umebayashi	3.9939735
powerman 5000	powerman 5000	6.568882
powerman 5000	eths	4.6964855
powerman 5000	mudvayne	4.6280246
powerman 5000	Эпидемия	4.5728974
powerman 5000	ill niño	4.55058
powerman 5000	freestyle	4.495001
powerman 5000	no shame	4.3246045
powerman 5000	dub war	4.3155093
powerman 5000	pleymo	4.2740693
powerman 5000	jello biafra	4.24718
powerman 5000	scott stapp	4.2435336
clark	clark	5.2857018
clark	aphex twin	4.6419797
clark	luke vibert	4.411154
clark	plaid	4.3835325
clark	röyksopp	4.2970915
clark	the black dog	4.275924
clark	jan jelinek	4.274472
clark	mouse on mars	4.271371
clark	garbage	4.267322
clark	syd matters	4.244651
clark	venetian snares	4.2403126
jeff beck	jeff beck	6.276054
jeff beck	peter frampton	4.7367835
jeff beck	de lyckliga kompisarna	4.7364926
jeff beck	afasi & filthy	4.711213
jeff beck	procol harum	4.7020035
jeff beck	mark knopfler	4.7011733
jeff beck	simon & garfunkel	4.631251
jeff beck	ebba grön	4.585789
jeff beck	me first and the gimme gimmes	4.549409
jeff beck	jaya the cat	4.53157
jeff beck	zbigniew preisner	4.514257
desert sessions	desert sessions	6.6260004
desert sessions	the jesus lizard	4.6851087
desert sessions	saul williams	4.6288085
desert sessions	phil lynott	4.450854
desert sessions	left lane cruiser	4.4422617
desert sessions	karate	4.4398584
desert sessions	woven hand	4.413149
desert sessions	battles	4.400763
desert sessions	pistolita	4.344352
desert sessions	tarentel	4.3064737
desert sessions	portugal. the man	4.3040895
earth, wind & fire	earth, wind & fire	5.193452
earth, wind & fire	the temptations	4.549384
earth, wind & fire	brothers johnson	4.5005307
earth, wind & fire	gipsy kings	4.431018
earth, wind & fire	sérgio mendes	4.345544
earth, wind & fire	marvin gaye	4.3393717
earth, wind & fire	aretha franklin	4.338368
earth, wind & fire	kool & the gang	4.324712
earth, wind & fire	commodores	4.298508
earth, wind & fire	santana	4.2936063
earth, wind & fire	antônio carlos jobim	4.2905736
insomnium	insomnium	6.4861717
insomnium	meshuggah	4.9705157
insomnium	borknagar	4.68864
insomnium	stigmata	4.6844244
insomnium	roadrunner united	4.682215
insomnium	agalloch	4.607246
insomnium	summoning	4.564739
insomnium	stalingrad cowgirls	4.5223923
insomnium	e!e	4.5173416
insomnium	folkearth	4.5069265
insomnium	hieronymus bosch	4.4880137
sofa surfers	sofa surfers	6.100969
sofa surfers	herbert	4.8154926
sofa surfers	d.kay	4.731883
sofa surfers	st. germain	4.694303
sofa surfers	kinobe	4.6911883
sofa surfers	the bamboos	4.6817217
sofa surfers	dreadzone	4.5107226
sofa surfers	cut chemist	4.4857135
sofa surfers	orbital	4.4488716
sofa surfers	sean lennon	4.448596
sofa surfers	fila brazillia	4.4240775
ministry of sound	ministry of sound	5.8214364
ministry of sound	ferry corsten	4.6582875
ministry of sound	lifehouse	4.617524
ministry of sound	alphaville	4.474993
ministry of sound	rob costlow	4.4214215
ministry of sound	kleerup	4.399797
ministry of sound	t.a.t.u.	4.3977594
ministry of sound	bleach	4.3724217
ministry of sound	javier navarrete	4.368375
ministry of sound	vincent delerm	4.3406653
ministry of sound	the goo goo dolls	4.329404
butthole surfers	butthole surfers	5.780529
butthole surfers	primus	4.4993877
butthole surfers	meat puppets	4.452816
butthole surfers	the stooges	4.42003
butthole surfers	the doors	4.3599815
butthole surfers	the jimi hendrix experience	4.3263025
butthole surfers	saul williams	4.323203
butthole surfers	jim murple memorial	4.2628727
butthole surfers	hayseed dixie	4.2441998
butthole surfers	lou reed	4.190776
butthole surfers	jane's addiction	4.18519
as blood runs black	as blood runs black	5.730614
as blood runs black	despised icon	4.3447676
as blood runs black	bring me the horizon	4.317243
