Henry V (1989)	Killing Fields, The (1984)	3.7374399
Henry V (1989)	This Is Spinal Tap (1984)	3.6769526
Henry V (1989)	Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)	3.6684885
Henry V (1989)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	3.6470468
Henry V (1989)	Casablanca (1942)	3.6420887
Henry V (1989)	Cinema Paradiso (1988)	3.6235478
Henry V (1989)	Fantasia (1940)	3.6142688
Henry V (1989)	Boat, The (Das Boot) (1981)	3.6079001
Spanish Prisoner, The (1997)	Spanish Prisoner, The (1997)	5.170203
Spanish Prisoner, The (1997)	Lone Star (1996)	4.1680527
Spanish Prisoner, The (1997)	Usual Suspects, The (1995)	4.117303
Spanish Prisoner, The (1997)	Simple Plan, A (1998)	4.075371
Spanish Prisoner, The (1997)	Sling Blade (1996)	4.069135
Spanish Prisoner, The (1997)	Casino (1995)	4.0157948
Spanish Prisoner, The (1997)	Insider, The (1999)	3.981556
Spanish Prisoner, The (1997)	Leaving Las Vegas (1995)	3.9689713
Spanish Prisoner, The (1997)	Cookie's Fortune (1999)	3.9590359
Spanish Prisoner, The (1997)	Game, The (1997)	3.8847218
Spanish Prisoner, The (1997)	Three Kings (1999)	3.8561864
Bambi (1942)	Bambi (1942)	4.8901544
Bambi (1942)	Dumbo (1941)	4.4660273
Bambi (1942)	Alice in Wonderland (1951)	4.334054
Bambi (1942)	Snow White and the Seven Dwarfs (1937)	4.3123956
Bambi (1942)	Pinocchio (1940)	4.2334747
Bambi (1942)	Cinderella (1950)	4.1036854
Bambi (1942)	Sleeping Beauty (1959)	4.0523562
Bambi (1942)	101 Dalmatians (1961)	4.041828
Bambi (1942)	Charlotte's Web (1973)	4.005655
Bambi (1942)	Peter Pan (1953)	3.8805006
Bambi (1942)	Fantasia (1940)	3.8680103
And Now for Something Completely Different (1971)	And Now for Something Completely Different (1971)	5.0868692
And Now for Something Completely Different (1971)	Monty Python's Life of Brian (1979)	4.2130346
And Now for Something Completely Different (1971)	Monty Python and the Holy Grail (1974)	4.1104918
And Now for Something Completely Different (1971)	Young Frankenstein (1974)	4.077399
And Now for Something Completely Different (1971)	Hard Day's Night, A (1964)	4.009626
And Now for Something Completely Different (1971)	Blazing Saddles (1974)	4.00864
And Now for Something Completely Different (1971)	Duck Soup (1933)	3.9888005
And Now for Something Completely Different (1971)	Producers, The (1968)	3.9599745
And Now for Something Completely Different (1971)	This Is Spinal Tap (1984)	3.9570918
And Now for Something Completely Different (1971)	Roger & Me (1989)	3.878081
And Now for Something Completely Different (1971)	Christmas Story, A (1983)	3.8635182
Natural, The (1984)	Natural, The (1984)	5.176223
Natural, The (1984)	Hoosiers (1986)	4.25462
Natural, The (1984)	Field of Dreams (1989)	4.245847
Natural, The (1984)	Right Stuff, The (1983)	4.0261993
Natural, The (1984)	Parenthood (1989)	3.9680111
Natural, The (1984)	On Golden Pond (1981)	3.944976
Natural, The (1984)	Chariots of Fire (1981)	3.9445677
Natural, The (1984)	Big Chill, The (1983)	3.7107894
Natural, The (1984)	Gandhi (1982)	3.6990073
Natural, The (1984)	Amadeus (1984)	3.6257036
Natural, The (1984)	Driving Miss Daisy (1989)	3.6103897
Hurricane, The (1999)	Hurricane, The (1999)	5.4242597
Hurricane, The (1999)	Three Kings (1999)	4.539412
Hurricane, The (1999)	Get Shorty (1995)	4.5100856
Hurricane, The (1999)	Braveheart (1995)	4.4942274
Hurricane, The (1999)	Fugitive, The (1993)	4.488863
Hurricane, The (1999)	Green Mile, The (1999)	4.488441
Hurricane, The (1999)	Good Will Hunting (1997)	4.4664364
Hurricane, The (1999)	Saving Private Ryan (1998)	4.4397
Hurricane, The (1999)	Jerry Maguire (1996)	4.427422
Hurricane, The (1999)	Out of Sight (1998)	4.412336
Hurricane, The (1999)	Crimson Tide (1995)	4.4001517
Scent of a Woman (1992)	Scent of a Woman (1992)	5.0472574
Scent of a Woman (1992)	Awakenings (1990)	4.462146
Scent of a Woman (1992)	Mr. Holland's Opus (1995)	4.3650546
Scent of a Woman (1992)	Apollo 13 (1995)	4.3535976
Scent of a Woman (1992)	River Runs Through It, A (1992)	4.286878
Scent of a Woman (1992)	Few Good Men, A (1992)	4.1640487
Scent of a Woman (1992)	Jerry Maguire (1996)	4.159225
Scent of a Woman (1992)	Joy Luck Club, The (1993)	4.132834
Scent of a Woman (1992)	Of Mice and Men (1992)	4.117198
Scent of a Woman (1992)	What's Eating Gilbert Grape (1993)	4.086198
Scent of a Woman (1992)	Amistad (1997)	4.0298285
Legends of the Fall (1994)	Legends of the Fall (1994)	5.6571417
Legends of the Fall (1994)	Jerry Maguire (1996)	4.3155518
Legends of the Fall (1994)	Braveheart (1995)	4.2038364
Legends of the Fall (1994)	Forrest Gump (1994)	4.115726
Legends of the Fall (1994)	Grumpy Old Men (1993)	4.087623
Legends of the Fall (1994)	Rudy (1993)	4.051125
Legends of the Fall (1994)	Dances with Wolves (1990)	4.005946
Legends of the Fall (1994)	Brothers McMullen, The (1995)	3.992498
Legends of the Fall (1994)	Titanic (1997)	3.9594822
Legends of the Fall (1994)	Jurassic Park (1993)	3.9551651
Legends of the Fall (1994)	Tombstone (1993)	3.9396644
Godfather: Part III, The (1990)	Godfather: Part III, The (1990)	5.43451
Godfather: Part III, The (1990)	Thin Red Line, The (1998)	4.5522428
Godfather: Part III, The (1990)	Saving Private Ryan (1998)	4.4626684
Godfather: Part III, The (1990)	Fugitive, The (1993)	4.354712
Godfather: Part III, The (1990)	Untouchables, The (1987)	4.3511896
Godfather: Part III, The (1990)	Braveheart (1995)	4.3097186
Godfather: Part III, The (1990)	Three Kings (1999)	4.282737
Godfather: Part III, The (1990)	Godfather: Part II, The (1974)	4.1920047
Godfather: Part III, The (1990)	Natural Born Killers (1994)	4.1857305
Godfather: Part III, The (1990)	Professional, The (a.k.a. Leon: The Professional) (1994)	4.1648145
Godfather: Part III, The (1990)	Rocky (1976)	4.1508574
Deep Impact (1998)	Deep Impact (1998)	5.2617493
Deep Impact (1998)	Stargate (1994)	4.6174574
Deep Impact (1998)	Fifth Element, The (1997)	4.494749
Deep Impact (1998)	Star Trek: First Contact (1996)	4.453271
Deep Impact (1998)	Armageddon (1998)	4.3959646
Deep Impact (1998)	Matrix, The (1999)	4.3381953
Deep Impact (1998)	Total Recall (1990)	4.3154044
Deep Impact (1998)	Flight of the Navigator (1986)	4.3027997
Deep Impact (1998)	Independence Day (ID4) (1996)	4.2912736
Deep Impact (1998)	Lost World: Jurassic Park, The (1997)	4.2638483
Deep Impact (1998)	Contact (1997)	4.2600484
Hudsucker Proxy, The (1994)	Hudsucker Proxy, The (1994)	5.218011
Hudsucker Proxy, The (1994)	Wayne's World (1992)	4.4672213
Hudsucker Proxy, The (1994)	Full Monty, The (1997)	4.202961
Hudsucker Proxy, The (1994)	L.A. Story (1991)	4.186674
Hudsucker Proxy, The (1994)	Mighty Aphrodite (1995)	4.075383
Hudsucker Proxy, The (1994)	Austin Powers: International Man of Mystery (1997)	4.0563617
Hudsucker Proxy, The (1994)	Grosse Pointe Blank (1997)	4.040464
Hudsucker Proxy, The (1994)	Zero Effect (1998)	3.9552484
Hudsucker Proxy, The (1994)	Wag the Dog (1997)	3.896724
Hudsucker Proxy, The (1994)	Big Lebowski, The (1998)	3.870037
Hudsucker Proxy, The (1994)	Pleasantville (1998)	3.8583393
Secrets & Lies (1996)	Secrets & Lies (1996)	5.368997
Secrets & Lies (1996)	Big Night (1996)	4.6064763
Secrets & Lies (1996)	Central Station (Central do Brasil) (1998)	4.2465873
Secrets & Lies (1996)	Postino, Il (The Postman) (1994)	4.0650477
Secrets & Lies (1996)	Heavenly Creatures (1994)	4.0351
Secrets & Lies (1996)	Lone Star (1996)	4.008685
Secrets & Lies (1996)	Eat Drink Man Woman (1994)	3.9995208
Secrets & Lies (1996)	Three Colors: Red (1994)	3.9928272
Secrets & Lies (1996)	Raise the Red Lantern (1991)	3.9824293
Secrets & Lies (1996)	Howards End (1992)	3.9800184
Secrets & Lies (1996)	Straight Story, The (1999)	3.8665147
Hard Day's Night, A (1964)	Hard Day's Night, A (1964)	5.594858
Hard Day's Night, A (1964)	Duck Soup (1933)	5.103578
Hard Day's Night, A (1964)	Producers, The (1968)	4.929673
Hard Day's Night, A (1964)	It Happened One Night (1934)	4.7521996
Hard Day's Night, A (1964)	Some Like It Hot (1959)	4.684968
Hard Day's Night, A (1964)	Help! (1965)	4.6208086
Hard Day's Night, A (1964)	Bringing Up Baby (1938)	4.487507
Hard Day's Night, A (1964)	Yellow Submarine (1968)	4.428038
Hard Day's Night, A (1964)	And Now for Something Completely Different (1971)	4.4100385
Hard Day's Night, A (1964)	M*A*S*H (1970)	4.405077
Hard Day's Night, A (1964)	Being There (1979)	4.322017
Big Night (1996)	Big Night (1996)	4.916349
Big Night (1996)	Secrets & Lies (1996)	4.218115
Big Night (1996)	Remains of the Day, The (1993)	3.9280198
Big Night (1996)	Eat Drink Man Woman (1994)	3.9188614
Big Night (1996)	Player, The (1992)	3.8266575
Big Night (1996)	Postino, Il (The Postman) (1994)	3.8073401
Big Night (1996)	Like Water for Chocolate (Como agua para chocolate) (1992)	3.8050578
Big Night (1996)	Dead Man Walking (1995)	3.786855
Big Night (1996)	Three Colors: Red (1994)	3.771855
Big Night (1996)	Grand Canyon (1991)	3.7197762
Big Night (1996)	Ice Storm, The (1997)	3.7107198
10 Things I Hate About You (1999)	10 Things I Hate About You (1999)	6.2058215
10 Things I Hate About You (1999)	American Pie (1999)	4.6965823
10 Things I Hate About You (1999)	Bug's Life, A (1998)	4.5377955
10 Things I Hate About You (1999)	Big Daddy (1999)	4.4841013
10 Things I Hate About You (1999)	Never Been Kissed (1999)	4.3405557
10 Things I Hate About You (1999)	Austin Powers: The Spy Who Shagged Me (1999)	4.301104
10 Things I Hate About You (1999)	Cruel Intentions (1999)	4.273013
10 Things I Hate About You (1999)	Office Space (1999)	4.2672224
10 Things I Hate About You (1999)	Wedding Singer, The (1998)	4.2298727
10 Things I Hate About You (1999)	Of Mice and Men (1992)	4.204386
10 Things I Hate About You (1999)	Prince of Egypt, The (1998)	4.155111
Arlington Road (1999)	Arlington Road (1999)	6.149504
Arlington Road (1999)	Bone Collector, The (1999)	5.069232
Arlington Road (1999)	Civil Action, A (1998)	5.0443377
Arlington Road (1999)	Doors, The (1991)	5.0144577
Arlington Road (1999)	Summer of Sam (1999)	4.9762373
Arlington Road (1999)	Entrapment (1999)	4.798857
Arlington Road (1999)	Boiler Room (2000)	4.719874
Arlington Road (1999)	Pacific Heights (1990)	4.7111297
Arlington Road (1999)	Stir of Echoes (1999)	4.69257
Arlington Road (1999)	Dead Calm (1989)	4.6767116
Arlington Road (1999)	American Pie (1999)	4.6229773
Roman Holiday (1953)	Roman Holiday (1953)	5.095363
Roman Holiday (1953)	Sabrina (1954)	4.4582596
Roman Holiday (1953)	Charade (1963)	4.4438295
Roman Holiday (1953)	Philadelphia Story, The (1940)	4.429546
Roman Holiday (1953)	To Catch a Thief (1955)	4.3239946
Roman Holiday (1953)	Singin' in the Rain (1952)	4.2855606
Roman Holiday (1953)	Top Hat (1935)	4.2607784
Roman Holiday (1953)	Shop Around the Corner, The (1940)	4.197194
Roman Holiday (1953)	Bringing Up Baby (1938)	4.097937
Roman Holiday (1953)	It Happened One Night (1934)	4.059257
Roman Holiday (1953)	West Side Story (1961)	4.015544
Crimes and Misdemeanors (1989)	Crimes and Misdemeanors (1989)	5.110196
Crimes and Misdemeanors (1989)	Purple Rose of Cairo, The (1985)	4.1864657
Crimes and Misdemeanors (1989)	Manhattan (1979)	4.157667
Crimes and Misdemeanors (1989)	Being There (1979)	4.106645
Crimes and Misdemeanors (1989)	Local Hero (1983)	4.083857
Crimes and Misdemeanors (1989)	Harold and Maude (1971)	3.9685802
Crimes and Misdemeanors (1989)	Cinema Paradiso (1988)	3.9549909
Crimes and Misdemeanors (1989)	Do the Right Thing (1989)	3.9523
Crimes and Misdemeanors (1989)	Annie Hall (1977)	3.9037216
Crimes and Misdemeanors (1989)	Take the Money and Run (1969)	3.8953848
Crimes and Misdemeanors (1989)	Roger & Me (1989)	3.8749945
Primal Fear (1996)	Primal Fear (1996)	5.608715
Primal Fear (1996)	Murder in the First (1995)	4.585965
Primal Fear (1996)	Wild Things (1998)	4.566658
Primal Fear (1996)	Few Good Men, A (1992)	4.5171013
Primal Fear (1996)	Copycat (1995)	4.464263
Primal Fear (1996)	Ransom (1996)	4.4636097
Primal Fear (1996)	Seven (Se7en) (1995)	4.4521394
Primal Fear (1996)	Simple Plan, A (1998)	4.423621
Primal Fear (1996)	Scent of a Woman (1992)	4.380339
Primal Fear (1996)	Silence of the Lambs, The (1991)	4.3591228
Primal Fear (1996)	Casino (1995)	4.3012915
Bulworth (1998)	Bulworth (1998)	4.943819
Bulworth (1998)	Wag the Dog (1997)	4.279458
Bulworth (1998)	Commitments, The (1991)	4.117316
Bulworth (1998)	Grosse Pointe Blank (1997)	4.104624
Bulworth (1998)	Full Monty, The (1997)	4.083936
Bulworth (1998)	Pleasantville (1998)	4.0723767
Bulworth (1998)	L.A. Story (1991)	4.0462685
Bulworth (1998)	Fisher King, The (1991)	3.975977
Bulworth (1998)	Chasing Amy (1997)	3.9416435
Bulworth (1998)	Wayne's World (1992)	3.9341316
Bulworth (1998)	Get Shorty (1995)	3.922677
Rush Hour (1998)	Rush Hour (1998)	5.3173857
Rush Hour (1998)	Desperado (1995)	4.6171217
Rush Hour (1998)	Die Hard: With a Vengeance (1995)	4.612372
Rush Hour (1998)	Rock, The (1996)	4.5102077
Rush Hour (1998)	Enemy of the State (1998)	4.412722
Rush Hour (1998)	Negotiator, The (1998)	4.341721
Rush Hour (1998)	Tomorrow Never Dies (1997)	4.328755
Rush Hour (1998)	Die Hard 2 (1990)	4.326717
Rush Hour (1998)	Ronin (1998)	4.30842
Rush Hour (1998)	Supercop (1992)	4.29798
Rush Hour (1998)	Lethal Weapon 4 (1998)	4.2898374
Mr. Holland's Opus (1995)	Mr. Holland's Opus (1995)	5.242504
Mr. Holland's Opus (1995)	Apollo 13 (1995)	4.672667
Mr. Holland's Opus (1995)	Awakenings (1990)	4.649181
Mr. Holland's Opus (1995)	October Sky (1999)	4.536683
Mr. Holland's Opus (1995)	Scent of a Woman (1992)	4.533911
Mr. Holland's Opus (1995)	Jerry Maguire (1996)	4.493048
Mr. Holland's Opus (1995)	River Runs Through It, A (1992)	4.4058204
Mr. Holland's Opus (1995)	Fried Green Tomatoes (1991)	4.169032
Mr. Holland's Opus (1995)	What's Eating Gilbert Grape (1993)	4.1207004
Mr. Holland's Opus (1995)	Good Will Hunting (1997)	4.1200547
Mr. Holland's Opus (1995)	Truman Show, The (1998)	4.073282
While You Were Sleeping (1995)	While You Were Sleeping (1995)	4.936227
While You Were Sleeping (1995)	Sleepless in Seattle (1993)	4.526383
While You Were Sleeping (1995)	Notting Hill (1999)	4.4288535
While You Were Sleeping (1995)	You've Got Mail (1998)	4.321901
While You Were Sleeping (1995)	Sabrina (1995)	4.293131
While You Were Sleeping (1995)	Pretty Woman (1990)	4.284296
While You Were Sleeping (1995)	I.Q. (1994)	4.2291484
While You Were Sleeping (1995)	Dave (1993)	4.2165055
While You Were Sleeping (1995)	Emma (1996)	4.198653
While You Were Sleeping (1995)	My Best Friend's Wedding (1997)	4.1214004
While You Were Sleeping (1995)	Four Weddings and a Funeral (1994)	4.0280466
Liar Liar (1997)	Liar Liar (1997)	5.45106
Liar Liar (1997)	That Thing You Do! (1996)	4.3026876
Liar Liar (1997)	Wedding Singer, The (1998)	4.2400265
Liar Liar (1997)	Wayne's World (1992)	4.219955
Liar Liar (1997)	Dumb & Dumber (1994)	4.1202364
Liar Liar (1997)	Home Alone (1990)	4.0923448
Liar Liar (1997)	My Best Friend's Wedding (1997)	4.0684276
Liar Liar (1997)	Honeymoon in Vegas (1992)	4.052684
Liar Liar (1997)	Mrs. Doubtfire (1993)	4.019604
Liar Liar (1997)	So I Married an Axe Murderer (1993)	3.9647236
Liar Liar (1997)	Dave (1993)	3.9385211
To Catch a Thief (1955)	To Catch a Thief (1955)	5.249679
To Catch a Thief (1955)	Charade (1963)	4.7790484
To Catch a Thief (1955)	Roman Holiday (1953)	4.454949
To Catch a Thief (1955)	Sabrina (1954)	4.3698215
To Catch a Thief (1955)	Philadelphia Story, The (1940)	3.9823444
To Catch a Thief (1955)	Dial M for Murder (1954)	3.9635918
To Catch a Thief (1955)	West Side Story (1961)	3.9378788
To Catch a Thief (1955)	It Happened One Night (1934)	3.911719
To Catch a Thief (1955)	Singin' in the Rain (1952)	3.894495
To Catch a Thief (1955)	Notorious (1946)	3.861795
To Catch a Thief (1955)	Top Hat (1935)	3.8526301
Dumbo (1941)	Dumbo (1941)	4.8631153
Dumbo (1941)	Bambi (1942)	4.4413323
Dumbo (1941)	Snow White and the Seven Dwarfs (1937)	4.379972
Dumbo (1941)	Sleeping Beauty (1959)	4.3374963
Dumbo (1941)	101 Dalmatians (1961)	4.2163982
Dumbo (1941)	Charlotte's Web (1973)	4.2107697
Dumbo (1941)	Pinocchio (1940)	4.1732183
Dumbo (1941)	Cinderella (1950)	4.1672144
Dumbo (1941)	Alice in Wonderland (1951)	4.126437
Dumbo (1941)	Fantasia (1940)	4.1014547
Dumbo (1941)	Jungle Book, The (1967)	3.948535
Mister Roberts (1955)	Mister Roberts (1955)	5.1465306
Mister Roberts (1955)	Little Big Man (1970)	4.118328
Mister Roberts (1955)	M*A*S*H (1970)	4.0741396
Mister Roberts (1955)	Some Like It Hot (1959)	4.0558157
Mister Roberts (1955)	Duck Soup (1933)	4.0397344
Mister Roberts (1955)	African Queen, The (1951)	4.0296926
Mister Roberts (1955)	Cool Hand Luke (1967)	4.0193524
Mister Roberts (1955)	Lawrence of Arabia (1962)	3.9605937
Mister Roberts (1955)	Stalag 17 (1953)	3.9506009
Mister Roberts (1955)	Treasure of the Sierra Madre, The (1948)	3.9022574
Mister Roberts (1955)	American Graffiti (1973)	3.8760207
20,000 Leagues Under the Sea (1954)	20,000 Leagues Under the Sea (1954)	5.396842
20,000 Leagues Under the Sea (1954)	War of the Worlds, The (1953)	4.283842
20,000 Leagues Under the Sea (1954)	Invasion of the Body Snatchers (1956)	4.2407484
20,000 Leagues Under the Sea (1954)	King Kong (1933)	4.195302
20,000 Leagues Under the Sea (1954)	Absent Minded Professor, The (1961)	4.008087
20,000 Leagues Under the Sea (1954)	Day the Earth Stood Still, The (1951)	3.9810023
20,000 Leagues Under the Sea (1954)	Westworld (1973)	3.9607294
20,000 Leagues Under the Sea (1954)	Forbidden Planet (1956)	3.957815
20,000 Leagues Under the Sea (1954)	Rocky Horror Picture Show, The (1975)	3.7929769
20,000 Leagues Under the Sea (1954)	Alien (1979)	3.783784
20,000 Leagues Under the Sea (1954)	Star Trek: The Motion Picture (1979)	3.7089314
Ice Storm, The (1997)	Ice Storm, The (1997)	5.167972
Ice Storm, The (1997)	What's Eating Gilbert Grape (1993)	3.959396
Ice Storm, The (1997)	Big Night (1996)	3.9006379
Ice Storm, The (1997)	Leaving Las Vegas (1995)	3.8506687
Ice Storm, The (1997)	Short Cuts (1993)	3.79505
Ice Storm, The (1997)	Breaking the Waves (1996)	3.7518642
Ice Storm, The (1997)	Glengarry Glen Ross (1992)	3.7419398
Ice Storm, The (1997)	Opposite of Sex, The (1998)	3.6825864
Ice Storm, The (1997)	Trainspotting (1996)	3.673722
Ice Storm, The (1997)	Remains of the Day, The (1993)	3.6628504
Ice Storm, The (1997)	Lone Star (1996)	3.6622305
Elephant Man, The (1980)	Elephant Man, The (1980)	4.834856
Elephant Man, The (1980)	Gandhi (1982)	4.137584
Elephant Man, The (1980)	My Left Foot (1989)	3.9030788
Elephant Man, The (1980)	Amadeus (1984)	3.738813
Elephant Man, The (1980)	Killing Fields, The (1984)	3.7149503
Elephant Man, The (1980)	Last Emperor, The (1987)	3.7100232
Elephant Man, The (1980)	Breaking Away (1979)	3.604238
Elephant Man, The (1980)	Driving Miss Daisy (1989)	3.5812209
Elephant Man, The (1980)	Dead Poets Society (1989)	3.5795667
Elephant Man, The (1980)	Right Stuff, The (1983)	3.551754
Elephant Man, The (1980)	Streetcar Named Desire, A (1951)	3.5451326
All About Eve (1950)	All About Eve (1950)	5.210652
All About Eve (1950)	Streetcar Named Desire, A (1951)	4.0775604
All About Eve (1950)	39 Steps, The (1935)	3.92813
All About Eve (1950)	Bicycle Thief, The (Ladri di biciclette) (1948)	3.9263117
All About Eve (1950)	On the Waterfront (1954)	3.8804743
All About Eve (1950)	Singin' in the Rain (1952)	3.78979
All About Eve (1950)	Philadelphia Story, The (1940)	3.7530072
All About Eve (1950)	Top Hat (1935)	3.7119944
All About Eve (1950)	Citizen Kane (1941)	3.7019377
All About Eve (1950)	Best Years of Our Lives, The (1946)	3.6975646
All About Eve (1950)	Bringing Up Baby (1938)	3.6794336
Fletch (1985)	Fletch (1985)	5.2838187
Fletch (1985)	Caddyshack (1980)	4.581182
Fletch (1985)	Better Off Dead... (1985)	4.485239
Fletch (1985)	Vacation (1983)	4.451126
Fletch (1985)	Fast Times at Ridgemont High (1982)	4.4183173
Fletch (1985)	Trading Places (1983)	4.3981433
Fletch (1985)	Stripes (1981)	4.3369293
Fletch (1985)	Weird Science (1985)	4.253362
Fletch (1985)	Scrooged (1988)	4.065032
Fletch (1985)	Sixteen Candles (1984)	4.039619
Fletch (1985)	Police Academy (1984)	4.0236235
Truth About Cats & Dogs, The (1996)	Truth About Cats & Dogs, The (1996)	5.464521
Truth About Cats & Dogs, The (1996)	Sleepless in Seattle (1993)	4.4776816
Truth About Cats & Dogs, The (1996)	My Best Friend's Wedding (1997)	4.440156
Truth About Cats & Dogs, The (1996)	While You Were Sleeping (1995)	4.428423
Truth About Cats & Dogs, The (1996)	Wedding Singer, The (1998)	4.38212
Truth About Cats & Dogs, The (1996)	You've Got Mail (1998)	4.3740525
Truth About Cats & Dogs, The (1996)	Emma (1996)	4.2149305
Truth About Cats & Dogs, The (1996)	Pretty Woman (1990)	4.185086
Truth About Cats & Dogs, The (1996)	Notting Hill (1999)	4.1799903
Truth About Cats & Dogs, The (1996)	Home Alone (1990)	4.154397
Truth About Cats & Dogs, The (1996)	Four Weddings and a Funeral (1994)	4.115114
My Left Foot (1989)	My Left Foot (1989)	4.8384285
My Left Foot (1989)	Gandhi (1982)	4.174884
My Left Foot (1989)	Chariots of Fire (1981)	4.1453094
My Left Foot (1989)	Killing Fields, The (1984)	4.074185
My Left Foot (1989)	Last Emperor, The (1987)	4.0275598
My Left Foot (1989)	Sex, Lies, and Videotape (1989)	3.9243784
My Left Foot (1989)	Right Stuff, The (1983)	3.9224877
My Left Foot (1989)	Elephant Man, The (1980)	3.9059632
My Left Foot (1989)	My Life as a Dog (Mitt liv som hund) (1985)	3.8740122
My Left Foot (1989)	Year of Living Dangerously (1982)	3.8099933
My Left Foot (1989)	Breaking Away (1979)	3.7919023
Malcolm X (1992)	Malcolm X (1992)	5.1326966
Malcolm X (1992)	Glengarry Glen Ross (1992)	4.169841
Malcolm X (1992)	Dead Man Walking (1995)	4.160139
Malcolm X (1992)	GoodFellas (1990)	4.103356
Malcolm X (1992)	River Runs Through It, A (1992)	4.076174
Malcolm X (1992)	Shawshank Redemption, The (1994)	4.073881
Malcolm X (1992)	American History X (1998)	4.001307
Malcolm X (1992)	Scent of a Woman (1992)	3.9502199
Malcolm X (1992)	Hamlet (1996)	3.9272435
Malcolm X (1992)	Bronx Tale, A (1993)	3.8787482
Malcolm X (1992)	Good Will Hunting (1997)	3.8623986
Apartment, The (1960)	Apartment, The (1960)	4.9871244
Apartment, The (1960)	It Happened One Night (1934)	4.080605
Apartment, The (1960)	American Graffiti (1973)	4.050215
Apartment, The (1960)	Arsenic and Old Lace (1944)	3.9928184
Apartment, The (1960)	Duck Soup (1933)	3.9590535
Apartment, The (1960)	Philadelphia Story, The (1940)	3.9166446
Apartment, The (1960)	Being There (1979)	3.816712
Apartment, The (1960)	Network (1976)	3.7531075
Apartment, The (1960)	Harold and Maude (1971)	3.7387629
Apartment, The (1960)	His Girl Friday (1940)	3.7360826
Apartment, The (1960)	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	3.7281928
13th Warrior, The (1999)	13th Warrior, The (1999)	6.415892
13th Warrior, The (1999)	Stigmata (1999)	4.696285
13th Warrior, The (1999)	Blade (1998)	4.5070267
13th Warrior, The (1999)	Arachnophobia (1990)	4.355263
13th Warrior, The (1999)	Blair Witch Project, The (1999)	4.3055654
13th Warrior, The (1999)	Ravenous (1999)	4.3041945
13th Warrior, The (1999)	Mummy, The (1999)	4.2911115
13th Warrior, The (1999)	Payback (1999)	4.288916
13th Warrior, The (1999)	Cell, The (2000)	4.2171535
13th Warrior, The (1999)	Sleepy Hollow (1999)	4.21242
13th Warrior, The (1999)	Arlington Road (1999)	4.137655
Better Off Dead... (1985)	Better Off Dead... (1985)	5.2961235
Better Off Dead... (1985)	Fletch (1985)	4.495684
Better Off Dead... (1985)	Scrooged (1988)	4.297769
Better Off Dead... (1985)	Weird Science (1985)	4.284613
Better Off Dead... (1985)	Vacation (1983)	4.2582474
Better Off Dead... (1985)	Fast Times at Ridgemont High (1982)	4.2158074
Better Off Dead... (1985)	Sixteen Candles (1984)	4.1563883
Better Off Dead... (1985)	Caddyshack (1980)	4.120936
Better Off Dead... (1985)	Naked Gun: From the Files of Police Squad!, The (1988)	4.109369
Better Off Dead... (1985)	Trading Places (1983)	4.108479
Better Off Dead... (1985)	Ferris Bueller's Day Off (1986)	4.094751
Double Jeopardy (1999)	Double Jeopardy (1999)	5.770317
Double Jeopardy (1999)	Entrapment (1999)	5.1580324
Double Jeopardy (1999)	Bone Collector, The (1999)	5.1175013
Double Jeopardy (1999)	General's Daughter, The (1999)	4.8678865
Double Jeopardy (1999)	Stir of Echoes (1999)	4.798466
Double Jeopardy (1999)	Thomas Crown Affair, The (1999)	4.7911286
Double Jeopardy (1999)	Big Daddy (1999)	4.759046
Double Jeopardy (1999)	For Love of the Game (1999)	4.6472845
Double Jeopardy (1999)	Civil Action, A (1998)	4.6327353
Double Jeopardy (1999)	Mission: Impossible 2 (2000)	4.589665
Double Jeopardy (1999)	Frequency (2000)	4.554549
Heavenly Creatures (1994)	Heavenly Creatures (1994)	4.992236
Heavenly Creatures (1994)	Nikita (La Femme Nikita) (1990)	3.875543
Heavenly Creatures (1994)	Three Colors: Red (1994)	3.757227
Heavenly Creatures (1994)	Secrets & Lies (1996)	3.7519436
Heavenly Creatures (1994)	Out of Sight (1998)	3.7427497
Heavenly Creatures (1994)	Bound (1996)	3.72095
Heavenly Creatures (1994)	All About My Mother (Todo Sobre Mi Madre) (1999)	3.6898103
Heavenly Creatures (1994)	Grifters, The (1990)	3.6175082
Heavenly Creatures (1994)	L.A. Confidential (1997)	3.593688
Heavenly Creatures (1994)	Eat Drink Man Woman (1994)	3.5545218
Heavenly Creatures (1994)	Shallow Grave (1994)	3.553724
Charlotte's Web (1973)	Charlotte's Web (1973)	4.9929566
Charlotte's Web (1973)	Dumbo (1941)	4.3231945
Charlotte's Web (1973)	Sleeping Beauty (1959)	4.206215
Charlotte's Web (1973)	101 Dalmatians (1961)	4.132879
Charlotte's Web (1973)	Bambi (1942)	4.0898623
Charlotte's Web (1973)	Jungle Book, The (1967)	4.010439
Charlotte's Web (1973)	Snow White and the Seven Dwarfs (1937)	3.9838762
Charlotte's Web (1973)	Pinocchio (1940)	3.9260228
Charlotte's Web (1973)	Winnie the Pooh and the Blustery Day (1968)	3.890878
Charlotte's Web (1973)	Beauty and the Beast (1991)	3.7578292
Charlotte's Web (1973)	Alice in Wonderland (1951)	3.7421448
